,ITEM_NAME,ITEM_BRAND,ITEM_PRICE,ITEM_IMG,CATEGORY,ITEM_STATUES,YEAR,MONTH
985,Caudalie Vinosource Moisturizing Matifying Fluid 40 ml,Caudalie,169.05,"https://www.nahdionline.com/media/catalog/product/1/0/101267311_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
986,Caudalie Vinosource Moisturizing Sorbet Cream 40 ml,Caudalie,169.05,"https://www.nahdionline.com/media/catalog/product/1/0/101267302_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
987,Bionnex Whitening Cream Sensitive Area 50 ml,Bionnex,170.1,"https://www.nahdionline.com/media/catalog/product/1/0/101023181_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
988,Avene Trixera Nutrition Nutri Fluid Lotion 400 ml,Avene,173.25,"https://www.nahdionline.com/media/catalog/product/1/0/101363581_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
989,Esthederm Cellular Water Spray 100ml,Esthederm,173.25,"https://www.nahdionline.com/media/catalog/product/1/0/100893942_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
990,Clinique Clearing Moisturizer Oil Free Anti-Blemish Solutions 50 ml,Clinique,175.35,"https://www.nahdionline.com/media/catalog/product/1/0/101080652_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
991,Excipial U10 Lipolotion Body Moisturizer 500 Ml,Excipial,179.55,"https://www.nahdionline.com/media/catalog/product/1/0/101370174_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,other,2020,3
992,Caudalie The Des Vignes Fresh Fragrance 50 ml,Caudalie,182.7,"https://www.nahdionline.com/media/catalog/product/1/0/101267169_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
993,Cebelia Fragrance Free Cream Extreme Care 75 ml,Cebelia,187.95,"https://www.nahdionline.com/media/catalog/product/1/0/101228573_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
994,Rexsol Ultra Whitening Cream 56 gm,Rexsol,189.0,"https://www.nahdionline.com/media/catalog/product/1/0/101393181_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,solid,2020,3
995,Shiseido Moisturizing Emulsion Daily Bronze 150 ml,Shiseido,189.0,"https://www.nahdionline.com/media/catalog/product/1/0/101082316_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
996,Clinique Lotion Dramatically Different Moisturizing Bottle 125 ml,Clinique,189.0,"https://www.nahdionline.com/media/catalog/product/1/0/101080855_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
997,Clinique Gel Dramatically Different Moisturizing 125 ml,Clinique,189.0,"https://www.nahdionline.com/media/catalog/product/1/0/101080871_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
998,Clarins Gentle Facial Peeling 50 ml,Clarins,190.05,"https://www.nahdionline.com/media/catalog/product/1/0/101055617_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
999,Caudalie Crushed Cabernet Scrub 150 G,Caudalie,190.05,"https://www.nahdionline.com/media/catalog/product/1/0/101267441_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,other,2020,3
1000,"Caudalie Divine Oil Body , Face & Hair 100 ml",Caudalie,194.25,"https://www.nahdionline.com/media/catalog/product/1/0/101267396_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1001,Clinique Moisture Surge Extended Thirst Relief 50 ml,Clinique,194.25,"https://www.nahdionline.com/media/catalog/product/1/0/101080556_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1002,Clinique Moisture Surge Intense Skin Fortifying Hydrator 50 ml,Clinique,194.25,"https://www.nahdionline.com/media/catalog/product/1/0/101080564_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1003,Uriage Depiderm Anti Brown Spot SPF50 - 30 ml,Uriage,194.25,"https://www.nahdionline.com/media/catalog/product/1/0/100788413_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1004,Nuxe Cream Fraich Light For Combination Skin 50 ml,Nuxe,198.45,"https://www.nahdionline.com/media/catalog/product/1/0/100934396_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1005,Clinique 7 Day Scrub Cream Rinse Off Formula 100 ml,Clinique,199.5,"https://www.nahdionline.com/media/catalog/product/1/0/101080513_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1006,Clinique Exfoliating Scrub 100 ml,Clinique,199.5,"https://www.nahdionline.com/media/catalog/product/1/0/101080505_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1007,Esthederm Lightening Buffing Mask,Esthederm,199.5,"https://www.nahdionline.com/media/catalog/product/1/0/100893918_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,other,2020,3
1008,Eucerin Even Brighter day Cream,Eucerin,199.5,"https://www.nahdionline.com/media/catalog/product/1/0/100934388_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1009,Shiseido BB Cream Hydrating -Dark 30 ml SPF30,Shiseido,204.75,"https://www.nahdionline.com/media/catalog/product/1/0/101082113_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1010,Eucerin Even Brighter Night Cream 50 ml,Eucerin,204.75,"https://www.nahdionline.com/media/catalog/product/1/0/100909748_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1011,Orange-Daily Cream Whitening 57 gm,Orangedaily,204.75,"https://www.nahdionline.com/media/catalog/product/1/0/100577229_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,solid,2020,3
1012,Payot My Payot Day Cream 50 ml,Payot,205.8,"https://www.nahdionline.com/media/catalog/product/1/0/101209891_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1013,Shiseido Gel-Cream Moisturizing Pureness 40 ml,Shiseido,208.95,"https://www.nahdionline.com/media/catalog/product/1/0/101081882_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1014,Nuxe cream Fraich Moisturizer For Dry Skin 50 ml,Nuxe,208.95,"https://www.nahdionline.com/media/catalog/product/1/0/100644153_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1015,Caudalie Vinosource SOS Thirst Serum 30 ml,Caudalie,211.05,"https://www.nahdionline.com/media/catalog/product/1/0/101267329_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1016,La Roche Posay Pigmentclar Serum 30 ml,La Roche-Posay,214.2,"https://www.nahdionline.com/media/catalog/product/1/0/100909684_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,solid,2020,3
1017,Vichy Ideal White Essence 30 ml,Vichy,215.25,"https://www.nahdionline.com/media/catalog/product/1/0/100958582_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1018,Clarins Smoothing Body Scrub for New Skin 200 ml,Clarins,219.45,"https://www.nahdionline.com/media/catalog/product/1/0/101055692_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1019,Joelle Paris Good Night 30 ml,Joelle,220.5,"https://www.nahdionline.com/media/catalog/product/1/0/101079424_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1020,Payot My Payot Night Cream 50 ml,Payot,222.6,"https://www.nahdionline.com/media/catalog/product/1/0/101209840_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1021,Isis Vitiskin Pigmentation Deficiency ( Vitaligo) 50 ml,Isispharma,225.75,"https://www.nahdionline.com/media/catalog/product/1/0/100893580_0_2.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,solid,2020,3
1022,Clinique Deep Comfort Body Butter 200 ml,Clinique,225.75,"https://www.nahdionline.com/media/catalog/product/1/0/101080821_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1023,Nuxe Multi-Purpose Care Dry Oil 100 ml,Nuxe,225.75,"https://www.nahdionline.com/media/catalog/product/1/0/100644065_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1024,Rexsol Licorice Cream Skin Whitening 60 gm,Rexsol,231.0,"https://www.nahdionline.com/media/catalog/product/1/0/101393190_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,solid,2020,3
1025,Avalon Alpha Plus Cream 50 Gm,Avalon Alpha Plus,231.0,"https://www.nahdionline.com/media/catalog/product/1/0/101370393_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1026,Uriage Depiderm White Serum 30ml,Uriage,231.0,"https://www.nahdionline.com/media/catalog/product/1/0/100928631_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1027,Joelle Paris Sow White Serum 30 ml,Joelle,231.0,"https://www.nahdionline.com/media/catalog/product/1/0/101079459_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1028,Payot Huile Elixir Oil 100 ml,Payot,231.0,"https://www.nahdionline.com/media/catalog/product/1/0/101209874_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1029,Joelle Paris Golden Girl 170 ml,Joelle,231.0,"https://www.nahdionline.com/media/catalog/product/1/0/101079483_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1030,Clarins Beauty Flash Balm 50 ml,Clarins,234.15,"https://www.nahdionline.com/media/catalog/product/1/0/101055633_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1031,Caudalie Vinoperfect Radiance Moisturizer Fluid SPF20-40 ml,Caudalie,242.55,"https://www.nahdionline.com/media/catalog/product/1/0/101267370_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1032,Caudalie Vinoperfect Overnight Renewal Cream 40 ml,Caudalie,242.55,"https://www.nahdionline.com/media/catalog/product/1/0/101267361_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1033,Caudalie Beauty Elixir 100 ml,Caudalie,242.55,"https://www.nahdionline.com/media/catalog/product/1/0/101267206_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1034,Darphin Aromatic Peeling To Eliminate Dead Skin Cells And Purify The Skin 50 ml,Darphin,246.75,"https://www.nahdionline.com/media/catalog/product/1/0/101041101_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1035,Shiseido Body Exfoliator Refining 200 ml,Shiseido,247.8,"https://www.nahdionline.com/media/catalog/product/1/0/101082287_0_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1036,Payot Uni Skin CC Cream 40 ml,Payot,248.85,"https://www.nahdionline.com/media/catalog/product/1/0/101209938_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1037,Isis Pharma Neotone Radiance Spf 50+ 30 ml,Isispharma,260.4,"https://www.nahdionline.com/media/catalog/product/1/0/101170121_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1038,Joelle Paris Rescue Me 50 ml,Joelle,262.5,"https://www.nahdionline.com/media/catalog/product/1/0/101079408_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1039,Esthederm Cellular Water Gel 50ml,Esthederm,266.7,"https://www.nahdionline.com/media/catalog/product/1/0/100893926_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1040,Filorga Neocica Universal Repir Care 40 ml,Filorga,273.0,"https://www.nahdionline.com/media/catalog/product/1/0/100999587_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1041,Obagi 360 Haydra Factor Board Specturm SPF30 - 75 gm,Obagi,273.0,"https://www.nahdionline.com/media/catalog/product/1/0/101255352_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,solid,2020,3
1042,Cebelia Reinforced Brightening Face & Hands 30 ml,Cebelia,282.45,"https://www.nahdionline.com/media/catalog/product/1/0/101228531_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1043,Payot Clarte SPF-30 Day Cream 50 ml,Payot,289.8,"https://www.nahdionline.com/media/catalog/product/1/0/101209911_0_1.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1044,Shiseido Protective Moisturizer IBUKI 75 ml SPF15,Shiseido,291.9,"https://www.nahdionline.com/media/catalog/product/1/0/101082148_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1045,Darphin Cream Gel All-Day Skin-Hydrating 50 ml,Darphin,294.0,"https://www.nahdionline.com/media/catalog/product/1/0/101040933_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1046,Joelle Paris Sow White Cream 50 ml,Joelle,294.0,"https://www.nahdionline.com/media/catalog/product/1/0/101079467_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1047,Obagi Crx Exfoliating Day Lotion 59 gm,Obagi,304.5,"https://www.nahdionline.com/media/catalog/product/1/0/101255504_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,solid,2020,3
1048,Nuxe White Skin Whitening Serum Concentrated 30 ml,Nuxe,310.8,"https://www.nahdionline.com/media/catalog/product/1/0/100899498_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1049,Dcl C Scape High Potency Body Lotion 300 ml,DCL,312.9,"https://www.nahdionline.com/media/catalog/product/1/0/101247168_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,solid,2020,3
1050,Nuxe White Night Cream 50 ml,Nuxe,315.0,"https://www.nahdionline.com/media/catalog/product/1/0/100999165_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1051,Darphin Intral Redness Relief Recovery Cream 50 ml,Darphin,330.75,"https://www.nahdionline.com/media/catalog/product/1/0/101270755_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1052,DCL G10 Radiance Peel 50 Pads,DCL,336.0,"https://www.nahdionline.com/media/catalog/product/1/0/101182421_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,other,2020,3
1053,Caudalie Vinoperfect Serum Complexion Correcting 30 ml,Caudalie,338.1,"https://www.nahdionline.com/media/catalog/product/1/0/101267353_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1054,Obagi Soothing Complex Calming Lotion SPF25 - 47 ml,Obagi,351.75,"https://www.nahdionline.com/media/catalog/product/1/0/101255459_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1055,Darphin Ideal Resource Smoothing& Retexturizing Cream 50 ml,Darphin,367.5,"https://www.nahdionline.com/media/catalog/product/1/0/101270667_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1056,Clarins Multi-Active day cream-gel - pot 50 ml,Clarins,386.4,"https://www.nahdionline.com/media/catalog/product/1/0/101055406_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1057,Clarins Multi-Active day AST - pot 50 ml,Clarins,386.4,"https://www.nahdionline.com/media/catalog/product/1/0/101055414_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1058,Clarins Multi-Active day cream spf 20 pot 50 ml,Clarins,386.4,"https://www.nahdionline.com/media/catalog/product/1/0/101055449_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1059,Darphin Lumiere Essential Oil Gel Cream 50 ml,Darphin,388.5,"https://www.nahdionline.com/media/catalog/product/1/0/101270721_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1060,Skinceuticals Hydrating B5 Gel Fl 30 ml,Skinceuticals,396.9,"https://www.nahdionline.com/media/catalog/product/1/0/101140096_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1061,Clarins Mission Perfection Serum 30 ml,Clarins,397.95,"https://www.nahdionline.com/media/catalog/product/1/0/101055457_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1062,Clinique Corrector Even Better Clinical Dark Spot 30 ml,Clinique,399.0,"https://www.nahdionline.com/media/catalog/product/1/0/101080724_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1063,DCL Ultra Light Hydrator Spf30 - 50 ml,DCL,408.45,"https://www.nahdionline.com/media/catalog/product/1/0/101182413_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1064,Clarins Multi-Active night cream comfortable 50 ml,Clarins,408.45,"https://www.nahdionline.com/media/catalog/product/1/0/101055431_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,solid,2020,3
1065,Clarins Multi-Active night cream light pot 50 ml,Clarins,408.45,"https://www.nahdionline.com/media/catalog/product/1/0/101055422_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1066,Skinceuticls Retexturing Activator 30 ml,Skinceuticals,409.5,"https://www.nahdionline.com/media/catalog/product/1/0/101140150_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1067,Filorga Serum Pigment Perfect 30 ml,Filorga,418.95,"https://www.nahdionline.com/media/catalog/product/1/0/100879972_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,solid,2020,3
1068,Darphin Exquisage Eye And Lip Balm 15 ml,Darphin,420.0,"https://www.nahdionline.com/media/catalog/product/1/0/101270683_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1069,Payot Uni Skin Light-Boosting Day Cream 50 ml,Payot,439.95,"https://www.nahdionline.com/media/catalog/product/1/0/101209954_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1070,DCL Multi-Action Penta Peel 50 Pads,DCL,450.45,"https://www.nahdionline.com/media/catalog/product/1/0/101182392_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,other,2020,3
1071,Skinceuticals Ha Intensifier 30 ml,Skinceuticals,483.0,"https://www.nahdionline.com/media/catalog/product/1/0/101140272_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1072,Payot Uni Skin Concentre Pearl Light-Boosting Seum 30 ml,Payot,488.25,"https://www.nahdionline.com/media/catalog/product/1/0/101209946_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1073,Esthederm Cream Esthe White System Day Care 50 ml,Esthederm,498.75,"https://www.nahdionline.com/media/catalog/product/1/0/101063107_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1074,Darphin Anti-Dark Spots Perfecting Treatment 30 ml,Darphin,509.25,"https://www.nahdionline.com/media/catalog/product/1/0/101041039_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1075,DCL Skin Brightening Complexion Treatment 30 ml,DCL,523.95,"https://www.nahdionline.com/media/catalog/product/1/0/101182376_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1076,Esthederm Esthe White System Serum 30 ml,Esthederm,523.95,"https://www.nahdionline.com/media/catalog/product/1/0/100893707_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1077,Esthederm Esthe White System Night Care Cream 50 ml,Esthederm,548.1,"https://www.nahdionline.com/media/catalog/product/1/0/100893791_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1078,Esthederm Intensif Vitamin C Cream,Esthederm,549.15,"https://www.nahdionline.com/media/catalog/product/1/0/100893723_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1079,Esthederm Eve Serum Source,Esthederm,573.3,"https://www.nahdionline.com/media/catalog/product/1/0/100893774_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,other,2020,3
1080,Clinique Corrector Even Better Clinical Dark Spot 50 ml,Clinique,577.5,"https://www.nahdionline.com/media/catalog/product/1/0/101080732_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1081,Obagi Suzanobagimd Retivance Rejuvenating Complex ( 30 Gm ),Obagi,577.5,"https://www.nahdionline.com/media/catalog/product/1/0/101255432_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,other,2020,3
1082,Skinceuticals Adv Pigm Corrector F30 ml,Skinceuticals,620.55,"https://www.nahdionline.com/media/catalog/product/1/0/101140230_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,solid,2020,3
1083,Skinceuticals Skc Face Cream 50 ml,Skinceuticals,686.7,"https://www.nahdionline.com/media/catalog/product/1/0/101140299_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1084,DCL Hydra Boost Finishing Serum 30 ml,DCL,748.65,"https://www.nahdionline.com/media/catalog/product/1/0/101182368_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Bath and Body,liquid,2020,3
1085,Caudalie Instant Detox Mask 75 ml,Caudalie,162.75,"https://www.nahdionline.com/media/catalog/product/1/0/101267273_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1086,Bioree Strips Ultra Nose 9 Strips,Bioree,48.3,"https://www.nahdionline.com/media/catalog/product/1/0/100532194_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,other,2020,3
1087,Aline Scrub Mud Mask For Deep Cleaning 100 ml,Aline,73.5,"https://www.nahdionline.com/media/catalog/product/1/0/101273201_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1088,Nivea Strips Clear-Up 6,Nivea,26.25,"https://www.nahdionline.com/media/catalog/product/1/0/100684340_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,other,2020,3
1089,Skin Republic Face Mask Sheet Clear Skin Pore Refining 25 ml,Skin Republic,29.95,"https://www.nahdionline.com/media/catalog/product/1/0/101013134.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1090,Neutrogena Hydrogel Recovery Mask - Super Moisturizer 30 ml,Neutrogena,13.95,"https://www.nahdionline.com/media/catalog/product/1/0/101254157_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1091,Himalaya Cucumber & Almond Peel-Off Mask 150 ml,Himalaya,32.5,"https://www.nahdionline.com/media/catalog/product/1/0/101117030_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,liquid,2020,3
1092,Biore Self Heating One Minute Mask,Bioree,38.85,"https://www.nahdionline.com/media/catalog/product/1/0/101013425_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,other,2020,3
1093,Bioree Plaster Nose Cleansing 5 Strips,Bioree,27.3,"https://www.nahdionline.com/media/catalog/product/1/0/100747291_0.jpg?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300",Facial Care,other,2020,3
